stratum,major,minor,longitude,latitude,station
431,36,5,-62.75583333,46.72916667,4623
431,36,6,-62.75583333,46.68666667,4624
431,36,7,-62.72361111,46.6875,4625
431,36,8,-62.68666667,46.6875,4626
431,36,9,-62.65472222,46.6875,4627
431,36,10,-62.625,46.68944444,4628
431,37,1,-62.85444444,46.71777778,4629
431,37,2,-62.82111111,46.72555556,4630
431,37,3,-62.78916667,46.72472222,4631
431,37,4,-62.78638889,46.6875,4632
431,37,5,-62.81972222,46.685,4633
431,37,6,-62.85444444,46.68416667,4634
431,37,7,-62.89416667,46.685,4635
431,37,8,-62.89138889,46.64361111,4636
431,37,9,-62.91972222,46.6425,4637
431,37,10,-62.96333333,46.63555556,4638
431,38,1,-62.78777778,46.64166667,4639
431,38,2,-62.75583333,46.64,4640
431,38,3,-62.72361111,46.64083333,4641
431,38,4,-62.725,46.60194444,4642
431,38,5,-62.75833333,46.60361111,4643
431,38,6,-62.75833333,46.56305556,4644
431,38,7,-62.725,46.56305556,4645
431,38,8,-62.69166667,46.56583333,4646
431,38,9,-62.68388889,46.53638889,4647
431,38,10,-62.74944444,46.53388889,4648
431,39,1,-62.88888889,46.60555556,4649
431,39,2,-62.85583333,46.60555556,4650
431,39,3,-62.85444444,46.64361111,4651
431,39,4,-62.82111111,46.64083333,4652
431,39,5,-62.82111111,46.60472222,4653
431,39,6,-62.82111111,46.56305556,4654
431,39,7,-62.82361111,46.52861111,4655
431,39,8,-62.79166667,46.53111111,4656
431,39,9,-62.78638889,46.56111111,4657
431,39,10,-62.78527778,46.60194444,4658
431,40,1,-62.95166667,46.52583333,4659
431,40,2,-62.92222222,46.52333333,4660
431,40,3,-62.88777778,46.525,4661
431,40,4,-62.85944444,46.525,4662
431,40,5,-62.85694444,46.56388889,4663
431,40,6,-62.88638889,46.56388889,4664
431,40,7,-62.91833333,46.56388889,4665
431,40,8,-62.95555556,46.56388889,4666
431,40,9,-62.95555556,46.60277778,4667
431,40,10,-62.91833333,46.60472222,4668
431,41,1,-63.12333333,46.51888889,4669
431,41,2,-63.08638889,46.52583333,4670
431,41,3,-63.05277778,46.52416667,4671
431,41,4,-63.01833333,46.52416667,4672
431,41,5,-62.98388889,46.52222222,4673
431,41,6,-62.98388889,46.56111111,4674
431,41,7,-63.01722222,46.56305556,4675
431,41,8,-63.06055556,46.56222222,4676
431,41,9,-63.01833333,46.59916667,4677
431,41,10,-62.98111111,46.60194444,4678
432,1,1,-63.25888889,45.93916667,4679
432,1,2,-63.22166667,45.94111111,4680
432,1,3,-63.18472222,45.94194444,4681
432,1,4,-63.14638889,45.97416667,4682
432,1,5,-63.15388889,45.94111111,4683
432,1,6,-63.13611111,45.90722222,4684
432,1,7,-63.11805556,45.94,4685
432,1,8,-63.08611111,45.94111111,4686
432,1,9,-63.08222222,45.98305556,4687
432,1,10,-63.12444444,46.01861111,4688
432,2,1,-62.90972222,45.94,4689
432,2,2,-62.95444444,45.93666667,4690
432,2,3,-62.9825,45.94111111,4691
432,2,4,-63.01972222,45.93833333,4692
432,2,5,-63.05027778,45.97666667,4693
432,2,6,-63.04888889,45.93833333,4694
432,2,7,-63.0875,45.90444444,4695
432,2,8,-63.05027778,45.90166667,4696
432,2,9,-63.02083333,45.9025,4697
432,2,10,-63.03111111,45.87027778,4698
432,3,1,-62.98638889,45.89722222,4699
432,3,2,-62.985,45.86583333,4700
432,3,3,-62.95694444,45.86222222,4701
432,3,4,-62.92111111,45.86222222,4702
432,3,5,-62.88388889,45.85861111,4703
432,3,6,-62.86222222,45.89194444,4704
432,3,7,-62.85472222,45.86222222,4705
432,3,8,-62.85583333,45.8175,4706
432,3,9,-62.88666667,45.82194444,4707
432,3,10,-62.91972222,45.83,4708
432,4,1,-62.82,45.89277778,4709
432,4,2,-62.82138889,45.85611111,4710
432,4,3,-62.82388889,45.81666667,4711
432,4,4,-62.78555556,45.8175,4712
432,4,5,-62.78805556,45.85777778,4713
432,4,6,-62.78805556,45.90611111,4714
432,4,7,-62.75222222,45.90805556,4715
432,4,8,-62.7575,45.86055556,4716
432,4,9,-62.75361111,45.82111111,4717
432,4,10,-62.70111111,45.82194444,4718
432,5,1,-62.69722222,45.92861111,4719
432,5,2,-62.63833333,45.93222222,4720
432,5,3,-62.655,45.9,4721
432,5,4,-62.68833333,45.90083333,4722
432,5,5,-62.72027778,45.90361111,4723
432,5,6,-62.72138889,45.85694444,4724
432,5,7,-62.68444444,45.85777778,4725
432,5,8,-62.6525,45.85694444,4726
432,5,9,-62.62166667,45.87583333,4727
432,5,10,-62.62305556,45.91972222,4728
432,6,1,-62.58583333,45.93222222,4729
432,6,2,-62.58722222,45.9025,4730
432,6,3,-62.55277778,45.9,4731
432,6,4,-62.55277778,45.93833333,4732
432,6,5,-62.51944444,45.94111111,4733
432,6,6,-62.52333333,45.90083333,4734
432,6,7,-62.485,45.90166667,4735
432,6,8,-62.4875,45.94,4736
432,6,9,-62.45666667,45.93916667,4737
432,6,10,-62.45166667,45.9025,4738
432,7,1,-62.5475,45.875,4739
432,7,2,-62.48111111,45.86666667,4740
432,7,3,-62.45277778,45.85694444,4741
432,7,4,-62.42222222,45.84972222,4742
432,7,5,-62.4375,45.81666667,4743
432,7,6,-62.38388889,45.81138889,4744
432,7,7,-62.39527778,45.77277778,4745
432,7,8,-62.41972222,45.77527778,4746
432,7,9,-62.45166667,45.77722222,4747
432,7,10,-62.485,45.77,4748
432,8,1,-62.35305556,45.77638889,4749
432,8,2,-62.31611111,45.74666667,4750
432,8,3,-62.35583333,45.73694444,4751
432,8,4,-62.38888889,45.73416667,4752
432,8,5,-62.41972222,45.73611111,4753
432,8,6,-62.45416667,45.73694444,4754
432,8,7,-62.50027778,45.74138889,4755
432,8,8,-62.42611111,45.71,4756
433,1,1,-61.42416667,46.35583333,4757
433,1,2,-61.37416667,46.35222222,4758
433,1,3,-61.31777778,46.34777778,4759
433,1,4,-61.32166667,46.31916667,4760
433,1,5,-61.35888889,46.31472222,4761
433,1,6,-61.39472222,46.31666667,4762
433,1,7,-61.42416667,46.31472222,4763
433,1,8,-61.42416667,46.27388889,4764
433,1,9,-61.37527778,46.27916667,4765
433,1,10,-61.41888889,46.23472222,4766
433,2,1,-61.45722222,46.2,4767
433,2,2,-61.48916667,46.19194444,4768
433,2,3,-61.5225,46.19111111,4769
433,2,4,-61.55722222,46.19194444,4770
433,2,5,-61.59166667,46.19277778,4771
433,2,6,-61.59166667,46.15083333,4772
433,2,7,-61.55722222,46.15,4773
433,2,8,-61.52388889,46.15083333,4774
433,2,9,-61.54833333,46.11166667,4775
433,2,10,-61.58777778,46.10722222,4776
433,3,1,-61.45861111,46.27111111,4777
433,3,2,-61.48916667,46.27305556,4778
433,3,3,-61.52388889,46.27305556,4779
433,3,4,-61.55583333,46.27305556,4780
433,3,5,-61.59027778,46.27305556,4781
433,3,6,-61.59027778,46.23638889,4782
433,3,7,-61.55583333,46.23472222,4783
433,3,8,-61.52638889,46.23472222,4784
433,3,9,-61.49194444,46.23277778,4785
433,3,10,-61.45611111,46.23555556,4786
433,4,1,-61.45722222,46.35583333,4787
433,4,2,-61.48916667,46.35833333,4788
433,4,3,-61.52138889,46.35916667,4789
433,4,4,-61.55583333,46.35833333,4790
433,4,5,-61.59305556,46.35833333,4791
433,4,6,-61.58527778,46.31916667,4792
433,4,7,-61.55583333,46.31666667,4793
433,4,8,-61.5225,46.31833333,4794
433,4,9,-61.49444444,46.31472222,4795
433,4,10,-61.45611111,46.31583333,4796
433,5,1,-61.59166667,46.38583333,4797
433,5,2,-61.65055556,46.39222222,4798
433,5,3,-61.65972222,46.35583333,4799
433,5,4,-61.6275,46.35388889,4800
433,5,5,-61.62361111,46.31388889,4801
433,5,6,-61.65833333,46.31472222,4802
433,5,7,-61.65833333,46.26944444,4803
433,5,8,-61.6275,46.27027778,4804
433,5,9,-61.62361111,46.23472222,4805
433,5,10,-61.65694444,46.23555556,4806
433,6,1,-61.65833333,46.18833333,4807
433,6,2,-61.625,46.18833333,4808
433,6,3,-61.62361111,46.1475,4809
433,6,4,-61.65694444,46.14638889,4810
433,6,5,-61.66083333,46.10277778,4811
433,6,6,-61.62638889,46.10194444,4812
433,6,7,-61.58916667,46.07611111,4813
433,6,8,-61.62,46.06777778,4814
433,6,9,-61.65833333,46.06777778,4815
433,6,10,-61.64666667,46.02944444,4816
433,7,1,-61.66333333,45.98305556,4817
433,7,2,-61.69527778,45.93916667,4818
433,7,3,-61.69916667,45.89527778,4819
433,7,4,-61.72861111,45.89527778,4820
433,7,5,-61.72361111,45.94277778,4821
433,7,6,-61.75666667,45.94083333,4822
433,7,7,-61.75416667,45.90055556,4823
433,7,8,-61.80666667,45.90611111,4824
433,7,9,-61.7875,45.93916667,4825
433,7,10,-61.82472222,45.93916667,4826
433,8,1,-61.69166667,46.025,4827
433,8,2,-61.72472222,46.0225,4828
433,8,3,-61.75555556,46.0225,4829
433,8,4,-61.78888889,46.02416667,4830
433,8,5,-61.82333333,46.02333333,4831
433,8,6,-61.82722222,45.98111111,4832
433,8,7,-61.7875,45.98388889,4833
433,8,8,-61.75305556,45.98222222,4834
433,8,9,-61.72111111,45.98388889,4835
433,8,10,-61.69166667,45.98388889,4836
433,9,1,-61.69277778,46.10527778,4837
433,9,2,-61.72361111,46.10444444,4838
433,9,3,-61.75555556,46.10444444,4839
433,9,4,-61.79,46.10361111,4840
433,9,5,-61.82472222,46.10527778,4841
433,9,6,-61.82472222,46.06888889,4842
433,9,7,-61.7875,46.06694444,4843
433,9,8,-61.75555556,46.06694444,4844
433,9,9,-61.72222222,46.06611111,4845
433,9,10,-61.69166667,46.06694444,4846
433,10,1,-61.69416667,46.18916667,4847
433,10,2,-61.72361111,46.18833333,4848
433,10,3,-61.75805556,46.19111111,4849
433,10,4,-61.79,46.19027778,4850
433,10,5,-61.82472222,46.19027778,4851
433,10,6,-61.82583333,46.14916667,4852
433,10,7,-61.78888889,46.1475,4853
433,10,8,-61.75805556,46.14638889,4854
433,10,9,-61.72111111,46.14833333,4855
433,10,10,-61.69166667,46.15,4856
433,11,1,-61.69416667,46.27222222,4857
433,11,2,-61.72361111,46.27388889,4858
433,11,3,-61.75666667,46.27583333,4859
433,11,4,-61.78888889,46.27305556,4860
433,11,5,-61.82472222,46.27472222,4861
433,11,6,-61.82472222,46.23555556,4862
433,11,7,-61.79277778,46.23472222,4863
433,11,8,-61.75555556,46.23277778,4864
433,11,9,-61.72472222,46.23555556,4865
433,11,10,-61.69027778,46.23555556,4866
433,12,1,-61.68777778,46.35583333,4867
433,12,2,-61.72361111,46.35388889,4868
433,12,3,-61.75555556,46.35583333,4869
433,12,4,-61.78638889,46.3575,4870
433,12,5,-61.82333333,46.35916667,4871
433,12,6,-61.82333333,46.3175,4872
433,12,7,-61.78638889,46.3175,4873
433,12,8,-61.75416667,46.31388889,4874
433,12,9,-61.72361111,46.31583333,4875
433,12,10,-61.68777778,46.31388889,4876
433,13,1,-61.91416667,46.43222222,4877
433,13,2,-61.96027778,46.39222222,4878
433,13,3,-61.92194444,46.3975,4879
433,13,4,-61.88611111,46.4,4880
433,13,5,-61.85527778,46.39666667,4881
433,13,6,-61.82333333,46.39833333,4882
433,13,7,-61.78888889,46.4,4883
433,13,8,-61.75416667,46.39916667,4884
433,13,9,-61.72361111,46.39666667,4885
433,13,10,-61.68888889,46.39666667,4886
433,14,1,-61.85666667,46.35666667,4887
433,14,2,-61.89,46.35583333,4888
433,14,3,-61.92333333,46.35583333,4889
433,14,4,-61.95638889,46.35583333,4890
433,14,5,-61.98972222,46.3575,4891
433,14,6,-61.99111111,46.31583333,4892
433,14,7,-61.95777778,46.31472222,4893
433,14,8,-61.92583333,46.31388889,4894
433,14,9,-61.89111111,46.31472222,4895
433,14,10,-61.85666667,46.31472222,4896
433,15,1,-61.85666667,46.27222222,4897
433,15,2,-61.88861111,46.27111111,4898
433,15,3,-61.92194444,46.27305556,4899
433,15,4,-61.95527778,46.27388889,4900
433,15,5,-61.98972222,46.27388889,4901
433,15,6,-61.98972222,46.23222222,4902
433,15,7,-61.95527778,46.23277778,4903
433,15,8,-61.92333333,46.23222222,4904
433,15,9,-61.89,46.23472222,4905
433,15,10,-61.85666667,46.23555556,4906
433,16,1,-61.85666667,46.19027778,4907
433,16,2,-61.89,46.19027778,4908
433,16,3,-61.92194444,46.19027778,4909
433,16,4,-61.95527778,46.18833333,4910
433,16,5,-61.99111111,46.18916667,4911
433,16,6,-61.99222222,46.14833333,4912
433,16,7,-61.95638889,46.14833333,4913
433,16,8,-61.91805556,46.14638889,4914
433,16,9,-61.89,46.1475,4915
433,16,10,-61.85777778,46.14833333,4916
433,17,1,-61.85527778,46.10444444,4917
433,17,2,-61.88861111,46.10444444,4918
433,17,3,-61.92194444,46.10444444,4919
433,17,4,-61.95638889,46.10444444,4920
433,17,5,-61.99111111,46.10527778,4921
433,17,6,-61.99111111,46.06527778,4922
433,17,7,-61.95388889,46.06444444,4923
433,17,8,-61.92194444,46.06694444,4924
433,17,9,-61.8875,46.06888889,4925
433,17,10,-61.85416667,46.06888889,4926
433,18,1,-61.85527778,46.01972222,4927
433,18,2,-61.88611111,46.02055556,4928
433,18,3,-61.92055556,46.0225,4929
433,18,4,-61.95388889,46.02333333,4930
433,18,5,-61.98861111,46.02333333,4931
433,18,6,-61.98861111,45.97944444,4932
433,18,7,-61.95388889,45.98222222,4933
433,18,8,-61.92333333,45.98027778,4934
433,18,9,-61.88611111,45.98305556,4935
433,18,10,-61.85527778,45.98472222,4936
433,19,1,-61.85666667,45.93916667,4937
433,19,2,-61.87472222,45.91055556,4938
433,19,3,-61.88611111,45.93916667,4939
433,19,4,-61.91944444,45.94083333,4940
433,19,5,-61.93972222,45.90777778,4941
433,19,6,-61.95527778,45.94,4942
433,19,7,-61.98722222,45.94277778,4943
433,19,8,-61.98972222,45.905,4944
433,19,9,-62.02555556,45.89888889,4945
433,19,10,-62.02166667,45.87027778,4946
433,19,11,-62.05888889,45.8575,4947
433,20,1,-62.25,45.815,4948
433,20,2,-62.25111111,45.7775,4949
433,20,3,-62.19722222,45.78472222,4950
433,20,4,-62.21527778,45.81666667,4951
433,20,5,-62.18583333,45.81777778,4952
433,20,6,-62.15111111,45.81944444,4953
433,20,7,-62.10888889,45.82583333,4954
433,20,8,-62.12277778,45.85611111,4955
433,20,9,-62.08694444,45.85444444,4956
433,20,10,-62.08305556,45.90083333,4957
433,20,11,-62.05361111,45.90277778,4958
433,21,1,-62.02055556,45.98027778,4959
433,21,2,-62.055,45.98027778,4960
433,21,3,-62.08972222,45.98305556,4961
433,21,4,-62.12027778,45.98111111,4962
433,21,5,-62.1575,45.98305556,4963
433,21,6,-62.15361111,45.93833333,4964
433,21,7,-62.11888889,45.93638889,4965
433,21,8,-62.08972222,45.93638889,4966
433,21,9,-62.05638889,45.93638889,4967
433,21,10,-62.02416667,45.93916667,4968
433,22,1,-62.02416667,46.06527778,4969
433,22,2,-62.05638889,46.06527778,4970
433,22,3,-62.08972222,46.06694444,4971
433,22,4,-62.12277778,46.06611111,4972
433,22,5,-62.1575,46.06694444,4973
433,22,6,-62.155,46.02333333,4974
433,22,7,-62.12166667,46.02055556,4975
433,22,8,-62.08972222,46.02055556,4976
433,22,9,-62.05638889,46.02138889,4977
433,22,10,-62.02055556,46.02333333,4978
433,23,1,-62.02166667,46.1475,4979
433,23,2,-62.05638889,46.14833333,4980
433,23,3,-62.08972222,46.14916667,4981
433,23,4,-62.12166667,46.14916667,4982
433,23,5,-62.15611111,46.15083333,4983
433,23,6,-62.1575,46.10277778,4984
433,23,7,-62.12166667,46.10111111,4985
433,23,8,-62.08972222,46.10194444,4986
433,23,9,-62.0575,46.10638889,4987
433,23,10,-62.02416667,46.10527778,4988
433,24,1,-62.02416667,46.23277778,4989
433,24,2,-62.06138889,46.23027778,4990
433,24,3,-62.09222222,46.23277778,4991
433,24,4,-62.12027778,46.23277778,4992
433,24,5,-62.15611111,46.23222222,4993
433,24,6,-62.1575,46.18833333,4994
433,24,7,-62.12166667,46.18833333,4995
433,24,8,-62.09083333,46.1875,4996
433,24,9,-62.05888889,46.18666667,4997
433,24,10,-62.02305556,46.18666667,4998
433,25,1,-62.03083333,46.35472222,4999
433,25,2,-62.07944444,46.35305556,5000
433,25,3,-62.11888889,46.3175,5001
433,25,4,-62.09222222,46.31666667,5002
433,25,5,-62.0575,46.31666667,5003
433,25,6,-62.02305556,46.31583333,5004
433,25,7,-62.02416667,46.27111111,5005
433,25,8,-62.05888889,46.27222222,5006
433,25,9,-62.08972222,46.27222222,5007
433,25,10,-62.12166667,46.27111111,5008
433,26,1,-62.15611111,46.31833333,5009
433,26,2,-62.15861111,46.27111111,5010
433,26,3,-62.19083333,46.27305556,5011
433,26,4,-62.18944444,46.31222222,5012
433,26,5,-62.24833333,46.30583333,5013
433,26,6,-62.22138889,46.27305556,5014
433,26,7,-62.25333333,46.27388889,5015
433,26,8,-62.28805556,46.27305556,5016
433,26,9,-62.32111111,46.26583333,5017
433,26,10,-62.32888889,46.23222222,5018
433,27,1,-62.29166667,46.23222222,5019
433,27,2,-62.25722222,46.23111111,5020
433,27,3,-62.22527778,46.22944444,5021
433,27,4,-62.19083333,46.23222222,5022
433,27,5,-62.18944444,46.1875,5023
433,27,6,-62.22277778,46.18666667,5024
433,27,7,-62.25611111,46.18833333,5025
433,27,8,-62.28527778,46.19027778,5026
433,27,9,-62.32111111,46.18833333,5027
433,27,10,-62.32388889,46.15,5028
433,28,1,-62.28805556,46.14833333,5029
433,28,2,-62.25472222,46.1475,5030
433,28,3,-62.22388889,46.14638889,5031
433,28,4,-62.18944444,46.1475,5032
433,28,5,-62.18944444,46.10194444,5033
433,28,6,-62.22277778,46.10444444,5034
433,28,7,-62.25333333,46.10277778,5035
433,28,8,-62.28805556,46.10527778,5036
433,28,9,-62.32,46.10361111,5037
433,28,10,-62.35444444,46.10722222,5038
433,29,1,-62.19083333,46.06611111,5039
433,29,2,-62.22388889,46.06444444,5040
433,29,3,-62.25333333,46.06694444,5041
433,29,4,-62.28527778,46.06444444,5042
433,29,5,-62.3225,46.06527778,5043
433,29,6,-62.32388889,46.02416667,5044
433,29,7,-62.28527778,46.02333333,5045
433,29,8,-62.25472222,46.02055556,5046
433,29,9,-62.22138889,46.02055556,5047
433,29,10,-62.18694444,46.01972222,5048
433,30,1,-62.19083333,45.97861111,5049
433,30,2,-62.22277778,45.98027778,5050
433,30,3,-62.25333333,45.98305556,5051
433,30,4,-62.28527778,45.98111111,5052
433,30,5,-62.32,45.98305556,5053
433,30,6,-62.32388889,45.94083333,5054
433,30,7,-62.28916667,45.93916667,5055
433,30,8,-62.25611111,45.93833333,5056
433,30,9,-62.22138889,45.93555556,5057
433,30,10,-62.19194444,45.93638889,5058
433,31,1,-62.29305556,45.85388889,5059
433,31,2,-62.29305556,45.89888889,5060
433,31,3,-62.25472222,45.89888889,5061
433,31,4,-62.25861111,45.85027778,5062
433,31,5,-62.22277778,45.84944444,5063
433,31,6,-62.22277778,45.89694444,5064
433,31,7,-62.19333333,45.89527778,5065
433,31,8,-62.19194444,45.85388889,5066
433,31,9,-62.16,45.85583333,5067
433,31,10,-62.15861111,45.90055556,5068
433,31,11,-62.12527778,45.89777778,5069
433,32,1,-62.41861111,45.90333333,5070
433,32,2,-62.38638889,45.90333333,5071
433,32,3,-62.35583333,45.9025,5072
433,32,4,-62.325,45.90333333,5073
433,32,5,-62.325,45.85583333,5074
433,32,6,-62.35444444,45.85944444,5075
433,32,7,-62.39555556,45.86583333,5076
433,32,8,-62.35333333,45.82611111,5077
433,32,9,-62.3225,45.81722222,5078
433,32,10,-62.29444444,45.77861111,5079
433,32,11,-62.29305556,45.81805556,5080
433,33,1,-62.35583333,46.06527778,5081
433,33,2,-62.38916667,46.06777778,5082
433,33,3,-62.38916667,46.025,5083
433,33,4,-62.35722222,46.02333333,5084
433,33,5,-62.35833333,45.98222222,5085
433,33,6,-62.38777778,45.98111111,5086
433,33,7,-62.425,45.98111111,5087
433,33,8,-62.4225,45.93916667,5088
433,33,9,-62.38777778,45.94166667,5089
433,33,10,-62.35583333,45.94083333,5090
434,1,1,-61.36888889,47.18722222,5091
434,1,2,-61.32277778,47.18805556,5092
434,1,3,-61.29083333,47.19138889,5093
434,1,4,-61.2575,47.18972222,5094
434,1,5,-61.20861111,47.18361111,5095
434,1,6,-61.23055556,47.14611111,5096
434,1,7,-61.2575,47.14611111,5097
434,1,8,-61.29194444,47.14611111,5098
434,1,9,-61.32527778,47.14694444,5099
434,1,10,-61.36111111,47.14694444,5100
434,2,1,-61.39305556,47.145,5101
434,2,2,-61.4225,47.13805556,5102
434,2,3,-61.43027778,47.10222222,5103
434,2,4,-61.39055556,47.10305556,5104
434,2,5,-61.35722222,47.10138889,5105
434,2,6,-61.35861111,47.06194444,5106
434,2,7,-61.39055556,47.06472222,5107
434,2,8,-61.43277778,47.06555556,5108
434,2,9,-61.45722222,47.0225,5109
434,2,10,-61.42777778,47.02166667,5110
434,3,1,-61.19333333,47.14333333,5111
434,3,2,-61.15611111,47.14333333,5112
434,3,3,-61.12416667,47.14083333,5113
434,3,4,-61.12416667,47.10305556,5114
434,3,5,-61.155,47.10388889,5115
434,3,6,-61.18944444,47.10138889,5116
434,3,7,-61.22416667,47.10305556,5117
434,3,8,-61.26111111,47.10388889,5118
434,3,9,-61.28944444,47.105,5119
434,3,10,-61.32388889,47.10388889,5120
434,4,1,-61.08333333,47.13638889,5121
434,4,2,-61.08833333,47.10583333,5122
434,4,3,-61.05888889,47.10583333,5123
434,4,4,-61.09472222,47.06111111,5124
434,4,5,-61.05888889,47.06194444,5125
434,4,6,-61.02555556,47.04527778,5126
434,4,7,-61.0575,47.0225,5127
434,4,8,-61.09083333,47.0225,5128
434,4,9,-61.09611111,46.97861111,5129
434,4,10,-61.055,46.97944444,5130
434,5,1,-61.15611111,47.06277778,5131
434,5,2,-61.12277778,47.06361111,5132
434,5,3,-61.12277778,47.02416667,5133
434,5,4,-61.15611111,47.02333333,5134
434,5,5,-61.15888889,46.975,5135
434,5,6,-61.12027778,46.97944444,5136
434,5,7,-61.15888889,46.93638889,5137
434,5,8,-61.12277778,46.93833333,5138
434,5,9,-61.08833333,46.93555556,5139
434,5,10,-61.06277778,46.93638889,5140
434,6,1,-61.32388889,47.06472222,5141
434,6,2,-61.29194444,47.06361111,5142
434,6,3,-61.26,47.06361111,5143
434,6,4,-61.22416667,47.06277778,5144
434,6,5,-61.19472222,47.06361111,5145
434,6,6,-61.19222222,47.02083333,5146
434,6,7,-61.22527778,47.02166667,5147
434,6,8,-61.25611111,47.02416667,5148
434,6,9,-61.29083333,47.02416667,5149
434,6,10,-61.32388889,47.02611111,5150
434,7,1,-61.32527778,46.97694444,5151
434,7,2,-61.29083333,46.97777778,5152
434,7,3,-61.2575,46.97944444,5153
434,7,4,-61.22527778,46.97777778,5154
434,7,5,-61.19333333,46.97777778,5155
434,7,6,-61.19222222,46.9375,5156
434,7,7,-61.22416667,46.94,5157
434,7,8,-61.2575,46.94,5158
434,7,9,-61.29083333,46.94083333,5159
434,7,10,-61.32388889,46.94083333,5160
434,8,1,-61.38916667,47.025,5161
434,8,2,-61.35722222,47.02611111,5162
434,8,3,-61.35861111,46.97777778,5163
434,8,4,-61.38805556,46.97777778,5164
434,8,5,-61.42388889,46.97861111,5165
434,8,6,-61.45583333,46.97861111,5166
434,8,7,-61.45722222,46.94083333,5167
434,8,8,-61.425,46.93833333,5168
434,8,9,-61.39166667,46.93916667,5169
434,8,10,-61.35972222,46.94,5170
434,9,1,-61.48527778,46.98472222,5171
434,9,2,-61.52361111,46.9725,5172
434,9,3,-61.56472222,46.93305556,5173
434,9,4,-61.52111111,46.93638889,5174
434,9,5,-61.48916667,46.9375,5175
434,9,6,-61.49027778,46.89861111,5176
434,9,7,-61.525,46.89694444,5177
434,9,8,-61.55444444,46.89694444,5178
434,9,9,-61.59027778,46.89861111,5179
434,9,10,-61.61194444,46.89083333,5180
434,10,1,-61.65416667,46.84777778,5181
434,10,2,-61.61972222,46.84944444,5182
434,10,3,-61.58888889,46.85388889,5183
434,10,4,-61.55444444,46.85388889,5184
434,10,5,-61.55444444,46.81,5185
434,10,6,-61.59138889,46.81083333,5186
434,10,7,-61.61833333,46.81083333,5187
434,10,8,-61.67083333,46.81166667,5188
434,10,9,-61.72333333,46.76583333,5189
434,10,10,-61.68888889,46.76861111,5190
434,11,1,-61.45583333,46.89416667,5191
434,11,2,-61.42388889,46.89527778,5192
434,11,3,-61.39305556,46.89527778,5193
434,11,4,-61.35861111,46.89611111,5194
434,11,5,-61.35861111,46.85222222,5195
434,11,6,-61.38916667,46.85388889,5196
434,11,7,-61.425,46.85388889,5197
434,11,8,-61.45722222,46.85388889,5198
434,11,9,-61.48777778,46.85638889,5199
434,11,10,-61.5225,46.85555556,5200
434,12,1,-61.18944444,46.89166667,5201
434,12,2,-61.22527778,46.89611111,5202
434,12,3,-61.25861111,46.89611111,5203
434,12,4,-61.28944444,46.89694444,5204
434,12,5,-61.32527778,46.89694444,5205
434,12,6,-61.32638889,46.85472222,5206
434,12,7,-61.29194444,46.85388889,5207
434,12,8,-61.25861111,46.85388889,5208
434,12,9,-61.22277778,46.85222222,5209
434,12,10,-61.18944444,46.85305556,5210
434,13,1,-61.155,46.89333333,5211
434,13,2,-61.12166667,46.89694444,5212
434,13,3,-61.09222222,46.89694444,5213
434,13,4,-61.06388889,46.89972222,5214
434,13,5,-61.08722222,46.85472222,5215
434,13,6,-61.12416667,46.85555556,5216
434,13,7,-61.1575,46.85833333,5217
434,13,8,-61.155,46.81166667,5218
434,13,9,-61.11138889,46.81611111,5219
434,13,10,-61.14972222,46.77888889,5220
434,14,1,-61.18694444,46.81,5221
434,14,2,-61.22527778,46.81083333,5222
434,14,3,-61.25861111,46.81166667,5223
434,14,4,-61.29083333,46.8125,5224
434,14,5,-61.32388889,46.8125,5225
434,14,6,-61.32527778,46.77388889,5226
434,14,7,-61.28944444,46.77277778,5227
434,14,8,-61.25611111,46.77027778,5228
434,14,9,-61.22416667,46.77111111,5229
434,14,10,-61.18833333,46.77194444,5230
434,15,1,-61.35861111,46.81,5231
434,15,2,-61.38916667,46.81166667,5232
434,15,3,-61.42388889,46.81166667,5233
434,15,4,-61.45583333,46.81083333,5234
434,15,5,-61.49027778,46.8125,5235
434,15,6,-61.49027778,46.77194444,5236
434,15,7,-61.45722222,46.77027778,5237
434,15,8,-61.425,46.77111111,5238
434,15,9,-61.39055556,46.77111111,5239
434,15,10,-61.35222222,46.77194444,5240
434,16,1,-61.525,46.80888889,5241
434,16,2,-61.52361111,46.76861111,5242
434,16,3,-61.55694444,46.76861111,5243
434,16,4,-61.59277778,46.76861111,5244
434,16,5,-61.62111111,46.77194444,5245
434,16,6,-61.65805556,46.77277778,5246
434,16,7,-61.62111111,46.72888889,5247
434,16,8,-61.59027778,46.72888889,5248
434,16,9,-61.55444444,46.72777778,5249
434,16,10,-61.52111111,46.72888889,5250
434,17,1,-61.75916667,46.72166667,5251
434,17,2,-61.71972222,46.72527778,5252
434,17,3,-61.69138889,46.72777778,5253
434,17,4,-61.65694444,46.72611111,5254
434,17,5,-61.62222222,46.68916667,5255
434,17,6,-61.65694444,46.68916667,5256
434,17,7,-61.68888889,46.68916667,5257
434,17,8,-61.72333333,46.69,5258
434,17,9,-61.75666667,46.68638889,5259
434,17,10,-61.795,46.68638889,5260
434,18,1,-61.59138889,46.68833333,5261
434,18,2,-61.55444444,46.68833333,5262
434,18,3,-61.5225,46.68916667,5263
434,18,4,-61.48916667,46.68916667,5264
434,18,5,-61.48666667,46.72972222,5265
434,18,6,-61.45444444,46.72972222,5266
434,18,7,-61.45833333,46.68638889,5267
